date,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,QA10,QA20,QA60,NDVI,NDWI,MNDWI,NDRE,PRI,CIRE,GNDVI,SIPI,LST,NMDI
2023-03-02T00:00:00,2304.783716426202,1014.9523773777532,1526.5982404251797,1257.0960259432188,1918.6436560721845,1680.7481796207603,1454.0238263245603,1584.2356809344355,2236.9754680438987,2485.014728181722,2563.5725224075545,2517.571561547586,1444.288828501508,0,0,0,0,0,0.0,0.27617226813568485,-0.20800132807233485,0.048061518466524934,0.22754259901505872,0.06609324222285602,0.618176230505977,0.20800132807233485,1.7204202726847968,1014.9523773777532,-0.42406274652885656
2023-02-25T00:00:00,10329.191556443016,4185.368399717746,3387.731094329424,3727.24156620175,10216.345669374092,9677.616391670546,10185.618223309864,10303.666146200843,10360.66824808203,10467.669764439175,10259.741723842832,10379.807933100125,8294.187202546274,0,0,0,0,0,0.0,0.003625443656876775,-0.029197716608166353,0.4814173755486396,0.0036812861614713105,0.0270800394637556,-0.00426298967132277,0.029197716608166353,1.7080700409379828,4185.368399717746,-0.6127152236978983
2023-02-20T00:00:00,4278.572327232872,1394.3366613118742,3908.0163796597967,3374.659510261684,4654.944255108322,4415.171063101474,4514.983965649256,4581.0385845331575,4771.087738525979,4889.535499271847,5210.288558259641,4946.408380500548,3166.652529013468,0,0,0,0,0,0.0,0.07149461271147185,-0.08260566522907829,0.06093274805228048,0.03834918182261415,0.02643551747632831,0.13735967556593032,0.08260566522907829,1.2520243543777385,1394.3366613118742,-0.360865246613444
2023-02-15T00:00:00,3335.10910264687,1592.4766015583955,3357.018976984401,2862.2796703049235,3021.237887909678,2880.997958172563,2875.733361358414,3140.852598075277,4076.558364736437,4496.607683877071,4378.279715345233,4669.733091116547,2606.358280661191,0,0,0,0,0,0.0,0.20713311901963136,-0.20625767803797174,-0.07630967080724352,0.19574466677408237,0.02376047541885387,0.39397809309110987,0.20625767803797174,1.107221843578859,1592.4766015583955,-0.3834127666018061
2023-02-10T00:00:00,13914.007837014124,1318.8802528262793,9476.125887669466,6873.565360998096,14625.260843454887,14558.064152416408,16078.496194093714,16303.80746768358,16485.495173179985,16753.26339573919,16552.137523083155,16946.710736108827,9638.833470956504,0,0,0,0,0,0.0,0.014515235379572616,-0.0640970891627859,0.21144620460564453,0.019335135304806173,0.0023025714529782523,0.015231414863785542,0.0640970891627859,0.24580780596753896,1318.8802528262793,-0.43080180903617804
2023-02-05T00:00:00,4754.778581830737,1129.6000270241864,6106.281171648625,5383.638236221418,4727.472713078202,4634.32046181332,5122.335039860675,5373.464876064078,5731.284279430088,5991.846397525785,5866.16047862837,6184.741753869713,3639.613088714397,0,0,0,0,0,0.0,0.067691290178546,-0.11731272346495335,-0.13704639275042707,0.07019054977824718,0.009950257341159544,0.09169048536243118,0.11731272346495335,0.6532303773443181,1129.6000270241864,-0.3090355604817071
2023-01-31T00:00:00,2329.53351749816,1013.7925893674836,2258.948038494452,1681.1604486014974,1945.0891347756235,1773.584848439353,1590.2800456408486,1891.785217769904,3257.758779107301,3863.497740477729,3867.987403726334,4143.543681595028,2004.7742279340005,0,0,0,0,0,0.0,0.4172949345583198,-0.3712444796719534,-0.12036186775507039,0.3730962307724547,0.04611974244324495,1.0446229135282277,0.3712444796719534,1.1845178680868997,1013.7925893674836,-0.4411070661244808
2023-01-26T00:00:00,4561.135060879488,1206.1148377798131,2939.201345203959,2783.446484603718,4018.259777500863,3661.579443602023,3797.789436545708,3895.883961145225,4062.68702989175,4192.157686129086,3922.781179155342,4262.762907802483,2760.4182893689863,0,0,0,0,0,0.0,0.016189443608668346,-0.034439519498791586,0.10943828033542907,0.044968112059564795,0.04644372409760137,0.006904009020384239,0.034439519498791586,-1.3091074311471365,1206.1148377798131,-0.41130086234040936
2023-01-21T00:00:00,7017.170027174322,1115.7041001696516,6187.805095560525,4574.452504991967,6913.844460792412,6595.864758959268,7143.40208987043,7229.359406668966,7417.819493446634,7659.546353986819,7427.611437236324,7824.241746362994,4179.819913822871,0,0,0,0,0,0.0,0.019505118627278252,-0.0593110200809339,0.03192038499449122,0.03951761001547541,0.02353712405358407,0.027423180867792274,0.0593110200809339,0.5531872627023952,1115.7041001696516,-0.3341613199919306
2023-01-16T00:00:00,2428.5358445808997,1011.0640923626636,2417.5381716636384,1821.5922951041184,2046.415707057816,1849.399597639887,1700.1457354332128,1945.534208116264,3234.848574474156,3812.830543336287,3792.769859023828,4065.775413995524,1947.083729938295,0,0,0,0,0,0.0,0.3809678280333133,-0.34443670582929997,-0.13314901804074972,0.35270870062660553,0.05057121398449268,0.9494747731504161,0.34443670582929997,1.1982816436372765,1011.0640923626636,-0.417804799627314
2023-01-11T00:00:00,2509.447730718993,1012.8463975257856,2587.773327127779,1879.667647544552,2106.691984325971,1921.2290449952693,1744.218910925278,1987.9536234930265,3447.757397871095,4273.627276412388,4103.500442896391,4618.2999684717815,1556.7949614905333,0,0,0,0,0,0.0,0.4034532762638906,-0.3622189846510109,-0.1478252232142139,0.3981600627893013,0.046044333535991605,1.064183185363321,0.3622189846510109,1.1815262109116864,1012.8463975257856,-0.43036603325555917
2023-01-06T00:00:00,2526.793129851217,1013.8478238023029,2532.490458960769,1884.9227708799367,2137.150900055549,1932.58971279295,1771.6272013452035,2034.9435194499072,3398.235425706007,4011.183719428887,3935.8018826850025,4289.476991907758,1854.7010524419347,0,0,0,0,0,0.0,0.37918555788898267,-0.34135625363441696,-0.13435385773424988,0.3564806401486212,0.05026393736661809,0.9341086595607047,0.34135625363441696,1.2032210263360739,1013.8478238023029,-0.41827899641251937
2023-01-01T00:00:00,2416.072710075516,1051.2571051090724,2374.315297190986,1826.676100109598,2029.896962781689,1846.735298091792,1693.13509090636,1929.9163000885787,3135.8887654450727,3704.263095470444,3697.252676145149,3960.631705376309,2021.0141876979887,0,0,0,0,0,0.0,0.37179469675426013,-0.3337881298900287,-0.1249878406311427,0.3447413387351665,0.0472476243203494,0.915758044001936,0.3337881298900287,1.2019736215711276,1051.2571051090724,-0.41817570664044873
2022-12-27T00:00:00,2380.618073175493,1037.3437626675868,2468.710495893825,1883.5101265632727,2016.2032819373333,1832.0172053988308,1675.3832930472768,1945.135436215413,3300.40705931809,3895.281126608315,3881.217965078745,4143.988349572868,2216.3563739546894,0,0,0,0,0,0.0,0.396975519667825,-0.3586760738064663,-0.14804315332580234,0.3611115475250267,0.047862662013423436,0.9953458730001368,0.3586760738064663,1.182743863611831,1037.3437626675868,-0.41886775524920133
2022-12-22T00:00:00,2482.1837044154518,1032.9345864548766,2427.9196480850346,1814.8700587025376,2103.8225561877875,1912.805996366748,1747.6694491569956,1964.4993469154888,3156.2953143063023,3772.599306379208,3659.838890807273,4032.172294203311,1575.209377392766,0,0,0,0,0,0.0,0.3536137757788299,-0.3135015652013803,-0.11866993998496383,0.3448034294740968,0.047556441259562036,0.8629880923878548,0.3135015652013803,1.2288877687893214,1032.9345864548766,-0.41318893118921785
2022-12-17T00:00:00,2894.8355277973783,1015.9159247526532,2419.363265122284,1977.0478478238024,2613.662573002837,2358.9519570015154,2338.0000150134374,2392.8799825844126,2668.8277508370006,2824.4833275781816,2741.710991337247,2892.0600237212293,1575.7133034065491,0,0,0,0,0,0.0,0.07947518585586615,-0.07504103647162032,-0.012642805112785666,0.0944533032619534,0.05122267460395697,0.1457787316086292,0.07504103647162032,3.1527993986577907,1015.9159247526532,-0.336112273820831
2022-12-12T00:00:00,10605.6087498311,3052.652739201584,4296.343732640714,4403.157701142522,10298.147567072529,9827.723077154054,10410.419985887364,10549.646883961146,10681.19025027399,10877.226387616913,10570.81910309727,11009.52544026904,8220.091221643368,0,0,0,0,0,0.0,0.00764488296089805,-0.036428879053064786,0.3916279510004467,0.02133099311011307,0.023374118726805126,0.002006912588544907,0.036428879053064786,0.5882503159235236,3052.652739201584,-0.5640227434773024
2022-12-07T00:00:00,4251.176122629753,1014.3681294758806,3455.683877069978,2535.607443662076,3840.994324920804,3569.3882775083675,3745.557734172084,3730.608464575796,3928.5789481586016,4124.723677691533,3794.099524074044,4239.014608074224,1744.3355653309711,0,0,0,0,0,0.0,0.006438195827651142,-0.030516957808687625,0.01618551353444631,0.06379299734301933,0.03665209503803518,0.0170189555138609,0.030516957808687625,-1.0351209307953293,1014.3681294758806,-0.32442218226543224
2022-12-02T00:00:00,2919.040746468089,1109.1284549671957,3956.490038584532,3347.198267449368,2619.7487951716785,2530.3221733451437,2740.760265437565,2955.179305478402,3671.1833290795257,4070.777080487035,4032.6503070247854,4360.541549686968,2253.8150344558385,0,0,0,0,0,0.0,0.1907296225094439,-0.2289097109843376,-0.21985650557550773,0.1921016769272012,0.017364153304529877,0.36460427275899465,0.2289097109843376,0.9143525084723191,1109.1284549671957,-0.32160286833784885
2022-11-27T00:00:00,2352.2438032038663,1012.1189814884318,2631.4093563739552,1983.4989715795623,1999.7887759544788,1846.7654450733403,1741.584728331857,2012.16124431366,3241.6655606768045,3814.5818307385102,3777.636194393983,4088.1153632501073,2019.000585524044,0,0,0,0,0,0.0,0.36890196905844425,-0.34330242985696724,-0.17521511465944267,0.34030491606929103,0.03978192483147939,0.8774023230342651,0.34330242985696724,1.145234087551371,1012.1189814884318,-0.3952884768006343
2022-11-22T00:00:00,2464.100965364,1115.0627111264575,2794.0041136817445,2104.152866815799,2123.7919738165665,1989.7208401519356,1930.834146561172,2140.635413695256,3205.412073806056,3780.022430074918,3683.4612728391903,4083.630098938548,1643.295509480985,0,0,0,0,0,0.0,0.31217223094847557,-0.2985520998539297,-0.16812907959627899,0.31216449254927625,0.032592856696436565,0.7207326615608227,0.2985520998539297,1.1237171414326823,1115.0627111264575,-0.37785118062336387
2022-11-17T00:00:00,8848.079150839998,4364.1798009218255,4225.441950545739,4648.947858333208,8549.993829477376,8202.263515846678,8610.251084720827,8732.37135736484,8846.516402179946,9020.38710646028,8723.34620985782,9076.531625805095,7292.932574654314,0,0,0,0,0,0.0,0.006524619397519154,-0.030786642399049696,0.3199964447222576,0.019325180712450346,0.020757221338159413,-0.0010335276796730186,0.030786642399049696,0.6524001856149412,4364.1798009218255,-0.5292228350594291
2022-11-12T00:00:00,3130.15767111565,1293.0296815650004,4320.3526956626165,3586.0203732340437,3206.644722026213,3077.513204317864,3287.639272148573,3421.105304247301,3943.705811701474,4292.16688936598,4361.71860314982,4549.7137838365325,2262.142402450194,0,0,0,0,0,0.0,0.14041431300654741,-0.17262607646435205,-0.1679997323752559,0.14159253485961962,0.02054873846613741,0.27494426954199525,0.17262607646435205,0.929879333741343,1293.0296815650004,-0.30630658781660347
2022-11-07T00:00:00,2328.9003858453298,1012.0799015118524,2805.4676385364896,2070.8392811566346,2007.9597639887695,1889.5666071133664,1845.554566336872,2084.698950560752,3194.3688651342954,3754.21313075202,3665.351389493597,4067.334784632244,1708.8699536084785,0,0,0,0,0,0.0,0.33021736130906076,-0.31967794726491183,-0.19507866897280746,0.3222732383162549,0.03037648641795438,0.7582161628218183,0.31967794726491183,1.0979884266052269,1012.0799015118524,-0.3726341615005227
2022-11-02T00:00:00,2850.163721530768,1030.4009188223458,3585.642334889725,2685.3245604816298,2604.5457234224627,2533.170477577433,2660.912471662136,2815.492605882264,3606.531070307925,4131.256294383474,4014.845872055488,4453.384449081928,1793.6702748960329,0,0,0,0,0,0.0,0.20281342293756072,-0.2262785117451818,-0.17200589224887997,0.22532941894801836,0.013892407258917676,0.4259834544290677,0.2262785117451818,0.9600320908323605,1030.4009188223458,-0.33130830579431786
2022-10-28T00:00:00,2336.4982959748963,1014.0442896392268,2921.9379044244592,2180.5355593255963,2017.6175927455067,1908.6944014893324,1883.9019622562184,2149.3851997537786,3232.1498941552686,3787.313420511357,3777.092677946761,4094.0189319440897,2155.9524824718123,0,0,0,0,0,0.0,0.33442722277911585,-0.32860855504331216,-0.20975380421620715,0.31147010367587336,0.027741858368899502,0.7572897954165885,0.32860855504331216,1.075997456067412,1014.0442896392268,-0.3645538366796174
2022-10-23T00:00:00,2467.380680709234,1048.3794496073983,2996.116279069768,2249.1286051015663,2179.646748840212,2093.8552404401944,2113.6776615070485,2288.1288603299963,3159.6628732715785,3691.819898809433,3618.3277283168422,3996.4313810860713,1698.938504961941,0,0,0,0,0,0.0,0.26249976482594034,-0.2668808923339462,-0.17726249256428825,0.2718253076003854,0.02007522369597946,0.5813478825641853,0.2668808923339462,1.0458538677262292,1048.3794496073983,-0.35160761033511095
2022-10-18T00:00:00,2733.536129836204,1020.0983680393948,3346.318164757457,2519.443481916315,2445.948639031933,2376.3068446259404,2469.222679297972,2646.569459666401,3535.79719849265,4070.276802738451,3904.55159367634,4375.651883435675,1690.824898283963,0,0,0,0,0,0.0,0.2251929316769755,-0.243317814604891,-0.16950460995452046,0.2462301228182946,0.014441747153795877,0.47532556888512834,0.243317814604891,0.9840436081718258,1020.0983680393948,-0.34651244090097866
2022-10-13T00:00:00,2748.080997492756,1045.569699881394,3234.063431771435,2563.53796147552,2493.247661657182,2372.957602053837,2461.4460642274835,2531.658789616706,3034.48979836954,3414.844625940216,3330.617772906751,3631.891813172791,1474.0304922905998,0,0,0,0,0,0.0,0.1500625222924531,-0.1679052362588495,-0.153576350886297,0.17850636661572014,0.024719479159744817,0.31558715043546903,0.1679052362588495,1.0379779466719234,1045.569699881394,-0.31405360585664693
2022-10-08T00:00:00,2573.0258531385584,1013.12919062561,3293.7640938640075,2441.444953233143,2343.6871349858125,2299.2636059273045,2408.393967601003,2563.5897278063853,3354.2572402300048,3826.0214241746335,3648.1451048688577,4100.925067935802,1526.7751587670962,0,0,0,0,0,0.0,0.20469629972390868,-0.22680154745258502,-0.17781075677022126,0.23067475836524312,0.009567951834391266,0.42306121190090185,0.22680154745258502,0.9503956170998809,1013.12919062561,-0.3302726344834974
2022-10-03T00:00:00,2559.1946792379185,1093.792529313736,3222.5872505892776,2398.3841638266244,2345.9568363685503,2282.396639992793,2325.686609515516,2516.3540318585133,3427.118861380936,3992.73676940862,3882.773297100904,4310.041767381807,1664.890236761902,0,0,0,0,0,0.0,0.2508007961726522,-0.25958354326604977,-0.17078898490601635,0.2627576525408775,0.013732787847856013,0.543015508923913,0.25958354326604977,1.0131897512624082,1093.792529313736,-0.3510053422351967
2022-09-28T00:00:00,2332.244704010089,1013.4057831759422,2973.783656372454,2193.3412103832925,2026.5691744110973,1953.1787499812328,1935.790547540048,2231.440914618583,3400.709670154788,3976.787484798893,3914.696923746753,4298.572687555361,1933.9960214391876,0,0,0,0,0,0.0,0.33824640868283906,-0.33428079987238823,-0.20714688325510153,0.3165585707583515,0.018440973102855616,0.7543359082917445,0.33428079987238823,1.0480786466397678,1013.4057831759422,-0.37167152461615294
2022-09-23T00:00:00,2971.55295989911,1013.2466557569022,2684.789091236657,2153.1577611962707,2631.9288813488056,2452.1588121368613,2456.085081147628,2477.490729202635,2814.5362199168253,3099.7905775669224,2905.2620895701643,3210.097902622847,1427.2079961565598,0,0,0,0,0,0.0,0.08378062343655303,-0.08457488887776793,-0.045285699500090995,0.12880804517415936,0.03535935649620813,0.17266315281236388,0.08457488887776793,1.6433312708156946,1013.2466557569022,-0.3328096020961925
2022-09-18T00:00:00,2338.9330851111745,1013.67033494978,2984.318029636522,2160.2100529974323,2053.3970753824665,1991.546564174936,1973.0354467248196,2223.0230606392715,3306.51676250244,3876.025898178869,3724.087888660351,4188.425120482833,1531.7461678201985,0,0,0,0,0,0.0,0.3073572992635846,-0.30312318584789366,-0.19951737969242725,0.30654572950156567,0.015290821509270299,0.6752358329514676,0.30312318584789366,1.0481008382993247,1013.67033494978,-0.3604772327284586
2022-09-13T00:00:00,2366.25605416848,1014.5512934075994,3124.8539492846094,2242.2722086267204,2099.763268124971,2069.9707988649834,2100.0616902127404,2321.331406608914,3335.7412283994154,3958.405572987824,3814.965484108276,4300.228699686219,1530.5446574684345,0,0,0,0,0,0.0,0.28992323168699374,-0.2965188748588566,-0.20306424211815374,0.2988566533128594,0.00714493269387183,0.643438534130427,0.2965188748588566,0.999826013466524,1014.5512934075994,-0.35352451724086764
2022-09-08T00:00:00,3428.864158421786,1051.1431381086074,3367.906181032023,2911.718272854204,3161.3145164922607,2852.553920759079,2937.6381611542333,3040.2150975122736,3451.006831113845,3761.6695992913646,3560.554326121878,3980.1536775414,2069.9225606918194,0,0,0,0,0,0.0,0.09585991276610467,-0.11039894823343081,-0.08284793276377657,0.1338873512413086,0.05134142839252096,0.17115210993965002,0.11039894823343081,1.5602556407026051,1051.1431381086074,-0.3434738767468091
2022-09-03T00:00:00,2568.9520020418267,1037.899244824118,3473.009503505637,2537.2744306154023,2333.782965754349,2337.671791253172,2462.797408680768,2636.7655952077102,3498.0221898599225,4071.8042848349264,3900.512798955065,4403.910174606273,1581.3623493026255,0,0,0,0,0,0.0,0.22593828422022708,-0.2505281761227466,-0.19538805428487893,0.25099076241729157,-0.0008324656239022244,0.47927931327843476,0.2505281761227466,0.9176536757056244,1037.899244824118,-0.33302385816005053
2022-08-29T00:00:00,2583.786899274852,1015.7302085366404,3474.1022264927105,2521.6790277298173,2368.1164892578845,2372.4601468314145,2503.5213566141683,2688.7113216328617,3572.2945636344525,4102.157475940966,3886.275316408185,4422.94926959629,1496.2930172504389,0,0,0,0,0,0.0,0.21640030670020968,-0.24187236838305368,-0.18842560966897645,0.2438583683397761,-0.0009162719869271529,0.44540445273538687,0.24187236838305368,0.9108098145366983,1015.7302085366404,-0.3331045047090182
2022-08-24T00:00:00,2349.853874217424,1011.6589247376396,3119.376837269356,2264.620084976053,2063.779107301033,2030.464545768462,2043.1498641283947,2325.378083384629,3358.197817046256,3943.882279640279,3869.792529313735,4287.687510321738,1732.462579008212,0,0,0,0,0,0.0,0.3089227906585418,-0.31173692266953457,-0.21144579230876437,0.2967321885941419,0.008136926952941572,0.6641562750437484,0.31173692266953457,1.01142253037613,1011.6589247376396,-0.35494652270382593
2022-08-19T00:00:00,2323.4129145585302,1012.5488762442384,3160.7429549446742,2310.636779918026,2044.1156635188488,2007.5403035716963,2028.0690618103197,2343.4885972945776,3435.7855030252067,3981.067050009757,3915.354827570676,4304.400603540165,1905.129821189965,0,0,0,0,0,0.0,0.3175418413504604,-0.3221084421987752,-0.22313069808484554,0.294967612576841,0.00902726199959591,0.6707377335186215,0.3221084421987752,1.0085753879123518,1012.5488762442384,-0.35335229607643454
2022-08-14T00:00:00,2579.468584383023,1014.2579458615456,3596.7647694686734,2654.033630098937,2389.3677090996434,2423.4858648490394,2612.3659074872,2767.027955019744,3478.50035281577,3968.590148182623,3826.6512228444462,4278.186932304412,1634.0133769723896,0,0,0,0,0,0.0,0.18858240175153934,-0.224501533055689,-0.19488871408965916,0.21449437688601458,-0.007088966083255246,0.38294635437361957,0.224501533055689,0.8448474526737312,1014.2579458615456,-0.31678796083398486
2022-08-09T00:00:00,2520.177023435974,1016.2782590418424,3328.813172789646,2381.0408966024597,2252.8486645547755,2224.056765805396,2284.5756001621457,2513.832179800922,3477.170417523683,4015.745642349902,3842.036842974461,4347.0967015478855,1538.3950785953425,0,0,0,0,0,0.0,0.2542124636196101,-0.26672520760762014,-0.19895232901200813,0.2672035453873641,0.006431205482726298,0.528358525221331,0.26672520760762014,0.980035759113864,1016.2782590418424,-0.33800746397041126
2022-08-04T00:00:00,2375.0340354617388,1012.8603149819086,3213.0986382812607,2327.905850736408,2089.6917741378534,2067.2515351239363,2083.9136427102244,2370.885972945787,3414.8216703950025,3998.441049739517,3932.162775684237,4343.260768387707,1808.10248172114,0,0,0,0,0,0.0,0.3072183603457723,-0.31084888356528273,-0.21700210507410148,0.2937640286143325,0.005398254761838972,0.6585204099033868,0.31084888356528273,1.0031360772694817,1012.8603149819086,-0.34985584570912237
2022-07-30T00:00:00,2442.2213280886376,1013.8162505442368,3334.14630594382,2433.2772681549977,2191.336015734081,2172.9788160403555,2231.455177383758,2487.3078204993467,3452.269836503672,3975.496058972779,3843.3084060233914,4285.118335910639,1700.4643205669076,0,0,0,0,0,0.0,0.2653359602408748,-0.27763461555781044,-0.21084821284850427,0.2654603348771393,0.00420620427290798,0.5451679821646751,0.27763461555781044,0.9757143873072534,1013.8162505442368,-0.3366560744951555
2022-07-25T00:00:00,2433.5496719564007,1012.492996231627,3271.468839611451,2367.4935367153607,2178.150284504632,2165.208281411863,2219.0575615175585,2458.79003708319,3426.9650637320387,3984.770669749425,3882.2714129145593,4304.886918792321,1683.3261669193928,0,0,0,0,0,0.0,0.27259861882005876,-0.283930367408029,-0.20348101120843518,0.2729427933581974,0.0029797224650823014,0.578935718122567,0.283930367408029,0.9759950884177488,1012.492996231627,-0.34201158072312543
2022-07-20T00:00:00,2441.41443091567,1015.166438962872,3298.6993409101137,2372.70052697164,2175.9769844010384,2151.311423724233,2196.9936493161367,2437.937033645112,3465.967330761031,4017.964087858631,3849.381221192968,4331.0474274475655,1594.4745297040854,0,0,0,0,0,0.0,0.2732856640987098,-0.28297896558775765,-0.2105294772317503,0.2796742117940776,0.0057000038708978394,0.5789502222858962,0.28297896558775765,0.9874407722575215,1015.166438962872,-0.3404215501439425
2022-07-15T00:00:00,2393.716876604561,1013.6936358040448,3196.43289744321,2310.725509330851,2109.4879967570973,2078.35530800066,2081.94345939616,2354.070923476512,3458.005134595463,4055.012446139293,3979.043824222681,4384.92997732971,1818.7159157445908,0,0,0,0,0,0.0,0.3130018718161403,-0.3137796395339037,-0.21196634744284762,0.30135907143301255,0.007434062473413912,0.690282049083889,0.3137796395339037,1.0147331986326813,1013.6936358040448,-0.35373951923442926
2022-07-10T00:00:00,2363.2066149203533,1012.5688140886092,3261.678577326706,2361.261699220801,2079.4049574369064,2054.460026723918,2069.929001456303,2367.263350698875,3522.28705691594,4095.609815785127,3984.576966384913,4406.659179966068,1797.950185415947,0,0,0,0,0,0.0,0.3162352097922356,-0.31960674224441066,-0.22708560489430235,0.3010657148845488,0.006034287720708496,0.6831997019717162,0.31960674224441066,1.0049738060060183,1012.5688140886092,-0.34958946437119043
2022-07-05T00:00:00,2555.941627756843,1015.9885447475488,3518.605612022758,2551.2800456408486,2369.450057801732,2398.784797393665,2559.325956731273,2693.236731875026,3451.8854174486173,3961.832510096537,3781.986532946987,4264.858468329155,1507.0529824192645,0,0,0,0,0,0.0,0.19280875657931004,-0.22379111952635322,-0.18924234115888436,0.22586953630758172,-0.006152117184406399,0.4042532868300721,0.22379111952635322,0.8655780560215157,1015.9885447475488,-0.3190725248488416
2022-06-30T00:00:00,2420.840482231597,1014.2066899875388,3329.15195099614,2426.4638701637964,2149.315822661282,2124.830648430345,2171.703334484362,2441.5708559160444,3480.4624138604045,3996.002327082738,3861.4260813428,4297.6457729668045,1687.7153152071105,0,0,0,0,0,0.0,0.2800740097544835,-0.29009705251619994,-0.2208150247293484,0.2754140457655001,0.00572866989855016,0.5815334918445547,0.29009705251619994,0.9869240244840769,1014.2066899875388,-0.3376971404104161
2022-06-25T00:00:00,2459.189649736513,1014.379674808954,3038.978816040355,2332.3316768507816,2245.335114927859,2190.4301950245463,2274.5355593255968,2422.964388127374,3053.2623748254696,3426.152416412689,3311.821820529373,3646.753854699956,1578.749185521042,0,0,0,0,0,0.0,0.18568204478724304,-0.20380593661192647,-0.1622647261326023,0.20162212109577748,0.012377778368960203,0.36684708894502815,0.20380593661192647,0.9726199639954555,1014.379674808954,-0.32602414467088436
2022-06-20T00:00:00,2579.023736243939,1017.274025252601,3658.543531460657,2692.027009173209,2372.28584082754,2388.6939961265343,2545.573243052532,2768.3751707778456,3630.5046916990714,4115.835602864565,3970.635819058056,4422.852387887158,1727.8751032173798,0,0,0,0,0,0.0,0.21869503608958016,-0.2487592040208726,-0.2099883673398198,0.23006881698740927,-0.0034463820181796045,0.43428385753886256,0.2487592040208726,0.8915835676884528,1017.274025252601,-0.32082058678394393
2022-06-15T00:00:00,4658.546579188373,2541.978395664119,3340.778927139789,2985.4199258336207,4347.794150764934,4333.291005449876,4603.921915114029,4683.493161379433,4905.569895056075,5093.234990316333,4854.14498476136,5207.574534208114,3582.352395393876,0,0,0,0,0,0.0,0.026456047762849752,-0.05669198456091869,0.12933320741516324,0.0529853185680324,0.0016706604133096081,0.03643686827369352,0.05669198456091869,0.49416936409963047,2541.978395664119,-0.42069627779358243
2022-06-10T00:00:00,2451.03382527362,1012.8485144204064,3373.7412283994177,2450.22884982059,2181.876724668577,2136.623447985948,2171.550767937304,2434.8939450808475,3462.446769859024,4004.9298722356502,3857.1614094614665,4309.544387226568,1672.2952842794298,0,0,0,0,0,0.0,0.27959713317271995,-0.28705367349608996,-0.2245074242935554,0.27795501267551254,0.010478933628202751,0.5841188554655485,0.28705367349608996,1.0061637026978192,1012.8485144204064,-0.3341419228435986
2022-06-05T00:00:00,2384.31624303752,1013.0815079496148,3348.617622772382,2467.7740477727566,2108.177053462849,2095.8733766721207,2143.2835437716744,2432.6795532001133,3449.819298271954,3980.868842614139,3898.018106205052,4301.3120993288985,1788.4684192352152,0,0,0,0,0,0.0,0.2904563725004755,-0.3006635563358365,-0.23009391442250124,0.2774925545722949,0.0029266244530595045,0.6023557648919817,0.3006635563358365,0.9803856938832423,1013.0815079496148,-0.33806766852711057
2022-05-31T00:00:00,2442.550422628252,1022.37605657063,3389.6325461287843,2495.4299097692437,2187.09177714054,2166.319170657738,2235.641344002882,2500.532436530693,3456.2421216989183,3946.816040356119,3804.015734082004,4233.542165237887,1686.7614965394016,0,0,0,0,0,0.0,0.25967937745505876,-0.2743056444160491,-0.22018070671402304,0.2573493510529348,0.0047715703231066995,0.5212822991249815,0.2743056444160491,0.9699741186628362,1022.37605657063,-0.33001976595696575
2022-05-26T00:00:00,2490.9550948098545,1030.7731769934094,3353.708318945455,2502.628672662033,2192.915699551099,2145.5995916345123,2164.328478988694,2463.465536655306,3488.998934045969,3996.4566937409,3931.4254958187566,4303.423694206315,1892.0745717417085,0,0,0,0,0,0.0,0.2898898190663741,-0.29386515251867096,-0.2196837760232875,0.27190605532000545,0.010906059963120758,0.5958922247219776,0.29386515251867096,1.0164435199754283,1030.7731769934094,-0.33980564647978795
2022-05-21T00:00:00,2450.538291771134,1030.641764379119,3303.5542810815678,2472.269971624604,2200.671806266609,2172.2130256579626,2200.435044364705,2476.0195625084457,3418.088143888781,3872.2742504541534,3776.4103472608,4145.305523443481,1903.3786538952356,0,0,0,0,0,0.0,0.26368011879716396,-0.26967538891535486,-0.20660871655944174,0.25210753727779667,0.006508010547380775,0.525194067301687,0.26967538891535486,1.0001502545604772,1030.641764379119,-0.33403667614079685
2022-05-16T00:00:00,2425.812677346224,1015.2004293842988,3115.8937799330392,2289.76196195595,2162.1788700887287,2128.5519990391385,2105.960364526251,2355.7964328073613,3285.3098022730333,3780.7373098923526,3647.544011890641,4073.576245739936,1590.2150674853992,0,0,0,0,0,0.0,0.26793820713567296,-0.26297901038646165,-0.18826427472139923,0.2671768924928308,0.007837096307190464,0.548327334694164,0.26297901038646165,1.0378482731150391,1015.2004293842988,-0.34258518327233617
2022-05-11T00:00:00,2315.540874082305,1018.2839341210384,3001.183163931719,2251.2844595913334,2032.8243427867944,1986.3765520140523,1916.0440193973604,2252.6705301244606,3320.146486105063,3768.811266083145,3683.1666941913,4023.8832405002486,1993.0241115798635,0,0,0,0,0,0.0,0.315602102722323,-0.2992816296644207,-0.20346756123505033,0.2821950986328439,0.011556474032643153,0.6350223634291536,0.2992816296644207,1.0707612716174006,1018.2839341210384,-0.35293884245554336
